accession,ref_f_unweighted,ref_f_weighted,n_matches,biome3
ERR2784787,0.4173622023139587,0.8125236751102802,8703,Host-associated:Human:Digestive system
ERR2784836,0.6200119563589392,0.8775276970364302,8615,Host-associated:Human:Digestive system
ERR2784837,0.5883691360495088,0.8606986331525546,9884,Host-associated:Human:Digestive system
ERR2784838,0.5667186000026334,0.8407029102647132,10892,Host-associated:Human:Digestive system
ERR2784839,0.5688091322110833,0.8433678688524591,10458,Host-associated:Human:Digestive system
ERR2806351,0.8540395411274356,0.9741628420873704,4047,Host-associated:Human:Digestive system
ERR2808645,0.6066067686548786,0.6982910071841217,20879,Engineered:Wastewater:Water and sludge
ERR2808646,0.6105099642846843,0.6661567911054393,24638,Engineered:Wastewater:Water and sludge
ERR2808647,0.5860779673269948,0.6825477256184123,22539,Engineered:Wastewater:Water and sludge
ERR2808648,0.5964643149020393,0.646672072668852,25138,Engineered:Wastewater:Water and sludge
ERR2808649,0.585911570318866,0.6542271955067087,23494,Engineered:Wastewater:Water and sludge
ERR2808650,0.5873280721525509,0.6398077897729222,26093,Engineered:Wastewater:Water and sludge
ERR2808651,0.5628663935829658,0.6033393626286151,28085,Engineered:Wastewater:Water and sludge
ERR2808652,0.5955106363965781,0.6623725493106161,25597,Engineered:Wastewater:Water and sludge
ERR2808653,0.5940523650464123,0.6552967856933647,23679,Engineered:Wastewater:Water and sludge
ERR2808654,0.5523079497196587,0.611656196161008,19014,Engineered:Wastewater:Water and sludge
ERR2808655,0.5906002054733691,0.6476456891533536,26056,Engineered:Wastewater:Water and sludge
ERR2808656,0.5795096290681778,0.6463527344075514,27229,Engineered:Wastewater:Water and sludge
ERR2808657,0.6043048373345945,0.6586717356385855,25264,Engineered:Wastewater:Water and sludge
ERR2808658,0.5750991362914748,0.644755759136046,27028,Engineered:Wastewater:Water and sludge
ERR2808659,0.5792771044077311,0.6861425270144773,22279,Engineered:Wastewater:Water and sludge
ERR2808660,0.5728062267476377,0.6112978837918581,26900,Engineered:Wastewater:Water and sludge
ERR2808661,0.5917462569346837,0.6485931375769122,26001,Engineered:Wastewater:Water and sludge
ERR2808662,0.6006355592853959,0.6638365504041316,25569,Engineered:Wastewater:Water and sludge
ERR2808663,0.60799934743564,0.6738700031217653,24880,Engineered:Wastewater:Water and sludge
ERR2808664,0.6017692418287344,0.667862117895429,22353,Engineered:Wastewater:Water and sludge
ERR2808665,0.6206458283961159,0.6862448378669882,23318,Engineered:Wastewater:Water and sludge
ERR2808666,0.5994436201775935,0.6998147338921412,20080,Engineered:Wastewater:Water and sludge
ERR2808667,0.6080122314943074,0.6659208859039072,22672,Engineered:Wastewater:Water and sludge
ERR2808668,0.586998020360864,0.6235956614607895,16943,Engineered:Wastewater:Water and sludge
ERR2815290,0.181411974977653,0.3729686880697582,201,Host-associated:Animal:Digestive system
ERR2815295,0.1705882352941098,0.8044737689089153,257,Host-associated:Animal:Digestive system
ERR2815296,0.1838565022421315,0.938336478443896,281,Host-associated:Animal:Digestive system
ERR2815297,0.1730941704035712,0.7326170687208595,190,Host-associated:Animal:Digestive system
ERR2815298,0.186003683241251,0.7551099112996529,197,Host-associated:Animal:Digestive system
ERR2815299,0.1626754748141882,0.7871362940275651,192,Host-associated:Animal:Digestive system
ERR2815300,0.1777777777777728,0.8750453391367429,180,Host-associated:Animal:Digestive system
ERR2815309,0.1832386363636181,0.2314257028112449,253,Host-associated:Animal:Digestive system
ERR2815310,0.1968616262482164,0.4860633829705995,399,Host-associated:Animal:Digestive system
ERR2815328,0.1994497936726119,0.2407020476389469,280,Host-associated:Animal:Digestive system
ERR2815329,0.1761658031088059,0.4726273915514302,331,Host-associated:Animal:Digestive system
ERR2815331,0.1946666666666618,0.7597361140668227,143,Host-associated:Animal:Digestive system
ERR2815334,0.215633423180592,0.7332317073170732,155,Host-associated:Animal:Digestive system
ERR2815336,0.2088835534213631,0.7542242703533026,169,Host-associated:Animal:Digestive system
ERR2815339,0.1818181818181666,0.7479928100659077,169,Host-associated:Animal:Digestive system
ERR2815340,0.2028549962434057,0.736721929911645,263,Host-associated:Animal:Digestive system
ERR2815342,0.2373371924746652,0.3830275229357798,162,Host-associated:Animal:Digestive system
ERR2815344,0.1775401069518651,0.7980985739304478,162,Host-associated:Animal:Digestive system
ERR2815345,0.2006507592190778,0.4605370219690805,181,Host-associated:Animal:Digestive system
ERR2815348,0.1876278118609116,0.4577619773150499,359,Host-associated:Animal:Digestive system
ERR2815350,0.1777777777777666,0.2898975109809663,126,Host-associated:Animal:Digestive system
ERR2815351,0.216806722689055,0.2588769611890999,255,Host-associated:Animal:Digestive system
ERR2848480,0.393069021720786,0.4636846658212667,41421,Environmental:Aquatic:Freshwater
ERR2848499,0.4211553170511282,0.4951758984933039,38119,Environmental:Aquatic:Freshwater
ERR2848508,0.3932155499338351,0.4905952805869522,39763,Environmental:Aquatic:Freshwater
ERR2848514,0.3470420847680653,0.3959931281214092,37856,Environmental:Aquatic:Freshwater
ERR2848538,0.4444173531904642,0.5491573899142567,48626,Environmental:Aquatic:Freshwater
ERR2848551,0.4357610100976562,0.5707557589591676,33484,Environmental:Aquatic:Freshwater
ERR2848571,0.394933693551974,0.4477501354926788,62111,Environmental:Aquatic:Freshwater
ERR2848574,0.4070200706372934,0.4951168871704874,39253,Environmental:Aquatic:Freshwater
ERR2855804,0.5844160735129219,0.9444667308973668,11161,Host-associated:Human:Digestive system
ERR2855835,0.6516147369166897,0.940493269796532,14853,Host-associated:Human:Digestive system
ERR2889249,0.5986923670001353,0.68976913406225,26216,Host-associated:Animal:Digestive system
ERR2889250,0.6270489536272991,0.727974820472605,25011,Host-associated:Animal:Digestive system
ERR2889251,0.6306245576187646,0.7464993587501457,19968,Host-associated:Animal:Digestive system
ERR2889259,0.5899229638517635,0.6413274143733523,21862,Host-associated:Animal:Digestive system
ERR2889267,0.6103375998497568,0.6494562302923701,22670,Host-associated:Animal:Digestive system
ERR2889270,0.6163481953288235,0.7083684816397675,23574,Host-associated:Animal:Digestive system
ERR3083899,0.4130005333750076,0.4560095518115773,22395,Environmental:Aquatic:Non-marine Saline and Alkaline
ERR3155586,0.4597138118560104,0.4709362828174709,7198,Engineered:Solid waste:Composting
ERR3155587,0.5510261119535245,0.5573401770523948,7088,Engineered:Solid waste:Composting
ERR3155588,0.4658366345970346,0.4729859195819422,7384,Engineered:Solid waste:Composting
ERR3155589,0.5639288738352595,0.5768604169543007,7392,Engineered:Solid waste:Composting
ERR3155590,0.4778620767745053,0.4868539033349723,7406,Engineered:Solid waste:Composting
ERR3155591,0.5532709602548613,0.5578853866652311,7799,Engineered:Solid waste:Composting
ERR3155592,0.4746680378691482,0.4827768182690462,8857,Engineered:Solid waste:Composting
ERR3155593,0.5639882902954232,0.5737981824938346,6746,Engineered:Solid waste:Composting
ERR3155594,0.4606550540526933,0.4734467198889274,8409,Engineered:Solid waste:Composting
ERR3155595,0.4628389283404884,0.4757404667733462,6882,Engineered:Solid waste:Composting
ERR3155596,0.4663888385571333,0.4752575903283418,7604,Engineered:Solid waste:Composting
ERR3155597,0.4576257953702076,0.4670072501453088,7125,Engineered:Solid waste:Composting
ERR3174586,0.5573300835945314,0.5643238293151119,11480,Environmental:Terrestrial:Soil
ERR318593,0.2606360211684441,0.296750069933166,46215,Environmental:Aquatic:Marine
ERR318595,0.2594463566900196,0.2957648391639864,47223,Environmental:Aquatic:Marine
ERR3219716,0.5475535642987956,0.5554721074811199,11461,Environmental:Terrestrial:Soil
ERR3219753,0.5878703574901206,0.6014528031157118,15659,Environmental:Terrestrial:Soil
ERR3219773,0.5635674432465594,0.5743656015037594,11518,Environmental:Terrestrial:Soil
ERR3219795,0.5681324411220187,0.576363006863404,11299,Environmental:Terrestrial:Soil
ERR3261535,0.3331526526184722,0.9360822158165184,3264,Host-associated:Human:Skin
ERR3261566,0.3684135876886891,0.9226696572948724,3072,Host-associated:Human:Skin
ERR3273239,0.3238238777046201,0.9204891074613633,4070,Host-associated:Human:Skin
ERR3273253,0.399339788732146,0.8866762756779049,5230,Host-associated:Human:Skin
ERR3273281,0.3383163520960893,0.939177777090358,2666,Host-associated:Human:Skin
ERR3273282,0.3041574415743165,0.9004127398689931,4357,Host-associated:Human:Skin
ERR3273300,0.2943867340129893,0.900965075871065,4467,Host-associated:Human:Skin
ERR3273309,0.316002238945104,0.9261132614718748,3571,Host-associated:Human:Skin
ERR3285537,0.3905109489050206,0.6532129485319145,936,Host-associated:Mammals:Gastrointestinal tract
ERR3285549,0.5261430759132819,0.969369179529504,1026,Host-associated:Mammals:Gastrointestinal tract
ERR3285558,0.4757595345830243,0.6156431408493737,443,Host-associated:Mammals:Gastrointestinal tract
ERR3285562,0.5745568300312379,0.5401170473853124,513,Host-associated:Mammals:Gastrointestinal tract
ERR3285591,0.5318965517241216,0.761218071642249,359,Host-associated:Mammals:Gastrointestinal tract
ERR3285619,0.6128865979381093,0.8996954174165859,521,Host-associated:Mammals:Gastrointestinal tract
ERR3340878,0.6987452312169755,0.867704280155642,6078,Host-associated:Birds:Digestive system
ERR3340889,0.7699324035248934,0.9057493143088384,7914,Host-associated:Birds:Digestive system
ERR3340890,0.7667480035490213,0.9456805633616556,6312,Host-associated:Birds:Digestive system
ERR3357521,0.9047103801484636,0.967957098114698,3392,Host-associated:Mammals:Gastrointestinal tract
ERR3357531,0.761463703973822,0.8986423074516674,4893,Host-associated:Mammals:Gastrointestinal tract
ERR3357551,0.8569340839483992,0.9478580643445184,6253,Host-associated:Mammals:Gastrointestinal tract
ERR3357552,0.8251567505943863,0.9472348567951888,9112,Host-associated:Mammals:Gastrointestinal tract
ERR3357581,0.8365534889307688,0.951582631833192,5116,Host-associated:Mammals:Gastrointestinal tract
ERR3357634,0.8316546552248637,0.9663916149062822,6974,Host-associated:Mammals:Gastrointestinal tract
ERR3357638,0.8057633560237532,0.9577706129247718,8457,Host-associated:Mammals:Gastrointestinal tract
ERR3357640,0.6924992474616548,0.9412710892474592,8384,Host-associated:Mammals:Gastrointestinal tract
ERR3414573,0.7927889607543271,0.9330762736367316,8662,Host-associated:Birds:Digestive system
ERR3414585,0.787178013479325,0.956094462866729,10463,Host-associated:Birds:Digestive system
ERR3414592,0.8067175572514735,0.9475657965938272,9960,Host-associated:Birds:Digestive system
ERR3440669,0.5182005584107564,0.5254391522202384,9763,Environmental:Aquatic:Freshwater
ERR3440690,0.5079223333773952,0.4719017304985879,18309,Environmental:Aquatic:Freshwater
ERR3440694,0.526195432752031,0.5421011885787149,14700,Environmental:Aquatic:Freshwater
ERR3440696,0.5187575980676749,0.5315134975090434,13790,Environmental:Aquatic:Freshwater
ERR346209,0.9371428571428536,0.9623811492352212,71,Host-associated:Mammals:Digestive system
ERR346236,0.906036745406818,0.9329140461215932,66,Host-associated:Mammals:Digestive system
ERR346326,0.7284744551625417,0.8158383650719926,227,Host-associated:Mammals:Digestive system
ERR346403,0.917808219178078,0.9632477518571616,99,Host-associated:Mammals:Digestive system
ERR346420,0.905195681511464,0.950139470013947,87,Host-associated:Mammals:Digestive system
ERR346536,0.936691626957112,0.9529935675408214,38,Host-associated:Mammals:Digestive system
ERR3478706,0.4586524405288873,0.5879060503589651,42089,Environmental:Aquatic:Freshwater
ERR3478716,0.3728432260749379,0.5782497724650194,20366,Environmental:Aquatic:Freshwater
ERR3494954,0.5742054164530082,0.6208193414617655,20044,Environmental:Aquatic:Freshwater
ERR3494975,0.5053748271865904,0.5200477132865237,15267,Environmental:Aquatic:Freshwater
ERR3589579,0.4291990018812175,0.6474322520050805,47569,Environmental:Aquatic:Marine
ERR3593054,0.4492184431700411,0.9349675627042128,2359,Host-associated:Human:Digestive system
ERR3593114,0.4583844401611195,0.9442529043050336,3740,Host-associated:Human:Digestive system
ERR3593857,0.7564376385250775,0.9568022800665428,4149,Host-associated:Human:Digestive system
ERR3804376,0.3435779385180825,0.3488116451339639,68778,Environmental:Aquatic:Freshwater
ERR3890099,0.4264984263758869,0.4427819145367948,32556,Environmental:Terrestrial:Soil
ERR414265,0.8529638546628407,0.9548218652135936,6926,Host-associated:Human:Digestive system
ERR414481,0.8446427735558966,0.9587894744467834,6561,Host-associated:Human:Digestive system
ERR4334735,0.3469520406909872,0.4010474272494602,58612,Environmental:Aquatic:Freshwater
ERR4398704,0.6896070738128911,0.8987630185022069,19027,Host-associated:Animal:Digestive system
ERR4398706,0.6842287820206926,0.8836902468408511,20879,Host-associated:Animal:Digestive system
ERR4398707,0.6850396442026843,0.8772555205792268,18128,Host-associated:Animal:Digestive system
ERR4398708,0.6975294483428996,0.8619909641900483,26590,Host-associated:Animal:Digestive system
ERR4398710,0.6579287292849427,0.8580575052460745,24435,Host-associated:Animal:Digestive system
ERR4398717,0.6949875518668459,0.8733040226157013,18796,Host-associated:Animal:Digestive system
ERR4398720,0.6275839827991612,0.8615035336747222,16696,Host-associated:Animal:Digestive system
ERR4398722,0.6575297442974676,0.8645281836888288,16342,Host-associated:Animal:Digestive system
ERR4398723,0.6452374048926965,0.8804957340618752,16474,Host-associated:Animal:Digestive system
ERR4398727,0.5689585390723855,0.9193556191565128,11583,Host-associated:Animal:Digestive system
ERR4398729,0.5825710215564809,0.8984046141503693,14737,Host-associated:Animal:Digestive system
ERR4398734,0.5857632933093995,0.8962556799485437,16316,Host-associated:Animal:Digestive system
ERR4398735,0.6964512839312899,0.8449334933991299,25661,Host-associated:Animal:Digestive system
ERR4398738,0.6696638669891808,0.7812656017756425,19300,Host-associated:Animal:Digestive system
ERR4398740,0.5984904412973783,0.8849627950690386,16592,Host-associated:Animal:Digestive system
ERR4398741,0.6880601809708342,0.8507791529874377,26727,Host-associated:Animal:Digestive system
ERR4398744,0.6795966231101751,0.8363469858361086,30383,Host-associated:Animal:Digestive system
ERR4398745,0.6134846436378089,0.7670008549001321,37061,Host-associated:Animal:Digestive system
ERR4398750,0.6806830227428704,0.8701355687567278,25819,Host-associated:Animal:Digestive system
ERR4398751,0.6667475107659457,0.8913315713702487,22389,Host-associated:Animal:Digestive system
ERR4398752,0.6802052050778061,0.874807081537331,27619,Host-associated:Animal:Digestive system
ERR4398758,0.6692072084903413,0.8538083870502213,23048,Host-associated:Animal:Digestive system
ERR4398761,0.6764677238711682,0.8674935537863023,20568,Host-associated:Animal:Digestive system
ERR4398763,0.6642126173281026,0.7912975527654427,31197,Host-associated:Animal:Digestive system
ERR4398766,0.6600884062506571,0.8678931599105378,28992,Host-associated:Animal:Digestive system
ERR4398768,0.6658181856035202,0.8561951875648488,27893,Host-associated:Animal:Digestive system
ERR4398769,0.6482124720691559,0.8426009705113848,29118,Host-associated:Animal:Digestive system
ERR4398771,0.679463323866187,0.8893487540219878,21104,Host-associated:Animal:Digestive system
ERR4398772,0.6495762225227977,0.8588376033594224,30840,Host-associated:Animal:Digestive system
ERR4398774,0.6331573096160188,0.8471602947094197,22711,Host-associated:Animal:Digestive system
ERR4398775,0.6438527599521878,0.8590365249390183,24157,Host-associated:Animal:Digestive system
ERR4398778,0.6669026300343909,0.8423834335422389,23923,Host-associated:Animal:Digestive system
ERR4398779,0.6520731989802966,0.8652537045158475,26307,Host-associated:Animal:Digestive system
ERR4398780,0.6743213270279608,0.8200642163732321,29924,Host-associated:Animal:Digestive system
ERR4398781,0.6636086574074889,0.8308243045109203,24717,Host-associated:Animal:Digestive system
ERR4398782,0.6368866519934804,0.8788354376050646,20295,Host-associated:Animal:Digestive system
ERR4398786,0.6466463781250888,0.8760029549103205,18028,Host-associated:Animal:Digestive system
ERR4398788,0.6999241002280394,0.8671957378322881,26781,Host-associated:Animal:Digestive system
ERR4398790,0.6722616025357401,0.8552312104834144,31743,Host-associated:Animal:Digestive system
ERR4398794,0.6711734939123125,0.8226444918343292,32000,Host-associated:Animal:Digestive system
ERR4398795,0.6244987090037558,0.736133254517818,30161,Host-associated:Animal:Digestive system
ERR4398796,0.688852852318597,0.8312224625824277,30769,Host-associated:Animal:Digestive system
ERR4398798,0.6686390532540245,0.8388907963965967,31914,Host-associated:Animal:Digestive system
ERR4398801,0.6859402514474997,0.8471988368352225,31376,Host-associated:Animal:Digestive system
ERR4398803,0.6554004140482196,0.8075577266732736,31545,Host-associated:Animal:Digestive system
ERR4398804,0.6438013341393023,0.7810996674805418,33080,Host-associated:Animal:Digestive system
ERR4398805,0.6644908804016955,0.8446591731620688,30253,Host-associated:Animal:Digestive system
ERR4398806,0.6805997161630007,0.8550921789514906,28246,Host-associated:Animal:Digestive system
ERR4398808,0.7200228612812485,0.8738518511396559,24068,Host-associated:Animal:Digestive system
ERR4398811,0.7362407869905491,0.8999405425103615,22570,Host-associated:Animal:Digestive system
ERR4398813,0.7383099764114625,0.8935816127613029,21105,Host-associated:Animal:Digestive system
ERR4398815,0.7243453112699203,0.8980737529167254,29191,Host-associated:Animal:Digestive system
ERR4398823,0.6921684746507759,0.9068530504283572,24048,Host-associated:Animal:Digestive system
ERR4398824,0.6955017500558132,0.8961090419209129,22193,Host-associated:Animal:Digestive system
ERR4398825,0.64468946726213,0.8876644755943187,19606,Host-associated:Animal:Digestive system
ERR4398826,0.717289580648066,0.874479623335595,25830,Host-associated:Animal:Digestive system
ERR4398828,0.6781410765458049,0.8432602538442963,17645,Host-associated:Animal:Digestive system
ERR4398832,0.627031956601086,0.9258465802858998,16462,Host-associated:Animal:Digestive system
ERR4404427,0.4600518200736188,0.4691654241790184,24013,Environmental:Aquatic:Estuary
ERR4404428,0.4384639460272477,0.4459897918524562,23945,Environmental:Aquatic:Estuary
ERR4404429,0.455879938828352,0.4635908065443653,23889,Environmental:Aquatic:Estuary
ERR4404430,0.4593862430239124,0.4677136664886767,24034,Environmental:Aquatic:Estuary
ERR4404431,0.4596115181161239,0.4696183666924484,24024,Environmental:Aquatic:Estuary
ERR4404432,0.4533164931834373,0.462129942755663,24078,Environmental:Aquatic:Estuary
ERR4691775,0.2365943830470478,0.2434659966271921,65598,Environmental:Aquatic:Marine
ERR4691789,0.2284290162686948,0.271652201712255,105722,Environmental:Aquatic:Marine
ERR4691814,0.2638449456029921,0.305798603622979,85417,Environmental:Aquatic:Marine
ERR4702555,0.372814301580757,0.3847115675332195,45938,Environmental:Aquatic:Freshwater
ERR478990,0.9442008425757356,0.9645277860994608,3034,Host-associated:Mammals:Digestive system
ERR478991,0.9409603627909164,0.9636773808282544,3045,Host-associated:Mammals:Digestive system
ERR478992,0.939344167819175,0.963023377116032,3021,Host-associated:Mammals:Digestive system
ERR478993,0.94128129221386,0.9632658823529412,2937,Host-associated:Mammals:Digestive system
ERR479022,0.910641589317656,0.9487422535884406,2273,Host-associated:Mammals:Digestive system
ERR479023,0.915105952694862,0.948817891373802,2131,Host-associated:Mammals:Digestive system
ERR479238,0.9362071027142788,0.9608973555583408,1587,Host-associated:Mammals:Digestive system
ERR479239,0.950935761254404,0.9575627798325872,529,Host-associated:Mammals:Digestive system
ERR479240,0.93871419987976,0.9612491043706712,1427,Host-associated:Mammals:Digestive system
ERR479401,0.957499045228756,0.9760243335122564,1499,Host-associated:Mammals:Digestive system
ERR479402,0.9570279543280812,0.9756265302192512,1427,Host-associated:Mammals:Digestive system
ERR479403,0.9587561015740094,0.975644903735054,1497,Host-associated:Mammals:Digestive system
ERR479404,0.958562927044214,0.9758391906982856,1439,Host-associated:Mammals:Digestive system
ERR479562,0.9486320109437394,0.9801841527932028,2295,Host-associated:Mammals:Digestive system
ERR479563,0.9496743436512314,0.980105218286356,2329,Host-associated:Mammals:Digestive system
ERR479564,0.9514425030474304,0.9803853130470191,2354,Host-associated:Mammals:Digestive system
ERR479565,0.949929667090774,0.9798734905117884,2360,Host-associated:Mammals:Digestive system
ERR480519,0.9532473027289484,0.9621569338653124,583,Host-associated:Mammals:Digestive system
ERR480735,0.9434685799108704,0.9629406014605256,1535,Host-associated:Mammals:Digestive system
ERR4869709,0.4080666645004277,0.5531911695349331,45448,Environmental:Aquatic:Freshwater
ERR4869720,0.3877441997033353,0.4909643232036704,43365,Environmental:Aquatic:Freshwater
ERR4869729,0.3497029042348507,0.3969981192447668,35757,Environmental:Aquatic:Freshwater
ERR4869730,0.3630188416338392,0.4885451080744799,40291,Environmental:Aquatic:Freshwater
ERR4869742,0.427736377161888,0.5509879747333206,45114,Environmental:Aquatic:Freshwater
ERR4869744,0.4124358225470446,0.4580546872080462,45470,Environmental:Aquatic:Freshwater
ERR4869760,0.3784988441129497,0.5192013513140671,30283,Environmental:Aquatic:Freshwater
ERR4869765,0.4080194491129963,0.499939970411222,42182,Environmental:Aquatic:Freshwater
ERR4869768,0.4124062505699556,0.5420812123756138,46665,Environmental:Aquatic:Freshwater
ERR4869776,0.3786008929023203,0.4934015516595358,64377,Environmental:Aquatic:Freshwater
ERR4869778,0.3808185521486404,0.5442224280808224,47810,Environmental:Aquatic:Freshwater
ERR4869791,0.3663638197885804,0.4100917272204959,49747,Environmental:Aquatic:Freshwater
ERR4869794,0.3490960042899094,0.3619513035781735,67600,Environmental:Aquatic:Freshwater
ERR4869801,0.3525242456892398,0.345227473031238,52656,Environmental:Aquatic:Freshwater
ERR4869820,0.3506941811049442,0.5039979661168933,57073,Environmental:Aquatic:Freshwater
ERR4869826,0.3513968951104388,0.4738323627621841,53757,Environmental:Aquatic:Freshwater
ERR4869831,0.3844322255105168,0.5938499080393886,48256,Environmental:Aquatic:Freshwater
ERR4869832,0.385694480989632,0.4843593646006414,39171,Environmental:Aquatic:Freshwater
ERR4869841,0.3781364373606473,0.4609584166684702,53392,Environmental:Aquatic:Freshwater
ERR4869843,0.3650864704871923,0.434207296995971,54069,Environmental:Aquatic:Freshwater
ERR505091,0.7610987791338287,0.9520483913282858,5593,Host-associated:Human:Digestive system
ERR5083128,0.7335172608938679,0.8170112441059122,6045,Host-associated:Human:Skin
ERR5083189,0.7997382198951308,0.8408108795119471,1872,Host-associated:Human:Skin
ERR5083231,0.6792719839612514,0.7611143629623436,5894,Host-associated:Human:Skin
ERR5083302,0.7838649460270765,0.836262971591081,2862,Host-associated:Human:Skin
ERR5084080,0.7741761210156264,0.8014209591474245,519,Host-associated:Human:Skin
ERR5084082,0.8859315589353517,0.8977325312355391,348,Host-associated:Human:Skin
ERR5084179,0.8260785451730998,0.8855240549828178,1056,Host-associated:Human:Skin
ERR5084190,0.6142690219257954,0.640047323277137,3664,Host-associated:Human:Skin
ERR5094857,0.3307034220529264,0.4917891496729511,4861,Host-associated:Fish:Digestive system
ERR5094858,0.3220505591919494,0.497664967887388,11510,Host-associated:Fish:Digestive system
ERR5094881,0.4188229508668654,0.6131057386469944,14751,Host-associated:Fish:Digestive system
ERR5094889,0.3615420129269296,0.4584723820483314,13529,Host-associated:Fish:Digestive system
ERR5094898,0.4034505640345055,0.4865689264980812,410,Host-associated:Fish:Digestive system
ERR5094899,0.4235628726134001,0.4905770893114117,8549,Host-associated:Fish:Digestive system
ERR5094900,0.366851891429753,0.6491858571966476,11482,Host-associated:Fish:Digestive system
ERR5094901,0.3062269641122662,0.6357279376382889,46664,Host-associated:Fish:Digestive system
ERR5100215,0.4325891562770421,0.9404452418439456,2023,Engineered:Modeled:Simulated communities (microbial mixture)
ERR5214467,0.5043628126256985,0.546752025669068,66675,Host-associated:Plants:Rhizosphere
ERR525697,0.8031739585447664,0.9494556765163296,8119,Host-associated:Human:Digestive system
ERR525866,0.593701485917004,0.9569399749494172,3972,Host-associated:Human:Digestive system
ERR526014,0.6483158475977963,0.9683021712692644,2665,Host-associated:Human:Digestive system
ERR5294730,0.8441410693970345,0.864922206506365,406,Host-associated:Human:Digestive system
ERR5378051,0.4418219822328236,0.4361355603298912,3585,Environmental:Terrestrial:Soil
ERR5385020,0.4881516587672724,0.5332719931080154,48059,Host-associated:Plants:Rhizosphere
ERR5455145,0.8784292630446054,0.9619454561096612,971,Host-associated:Human:Digestive system
ERR575691,0.3293566254792379,0.9801518215656966,1052,Engineered:Modeled:Simulated communities (microbial mixture)
ERR575692,0.3057425742573242,0.9781117898731828,1039,Engineered:Modeled:Simulated communities (microbial mixture)
ERR576942,0.2451007002873668,0.8892355100062322,3556,Engineered:Modeled:Simulated communities (microbial mixture)
ERR576943,0.2479516591560366,0.8851377662002846,3837,Engineered:Modeled:Simulated communities (microbial mixture)
ERR5866833,0.4288403491438194,0.4542286592056177,50175,Environmental:Terrestrial:Soil
ERR5866843,0.4518618356032291,0.4777797402559953,49308,Environmental:Terrestrial:Soil
ERR5866866,0.4594330835633151,0.4862633758133032,48402,Environmental:Terrestrial:Soil
ERR5866883,0.4148480086904952,0.4322401170490101,38537,Environmental:Terrestrial:Soil
ERR589451,0.7987221575063093,0.9129582811431382,4085,Host-associated:Human:Digestive system
ERR589474,0.7656239241695624,0.926930267151788,6487,Host-associated:Human:Digestive system
ERR589541,0.7224107124931863,0.8656504022348716,7636,Host-associated:Human:Digestive system
ERR589802,0.8223564351492391,0.9699712697462004,4294,Host-associated:Human:Digestive system
ERR589817,0.8051450986362937,0.968735183180123,6025,Host-associated:Human:Digestive system
ERR589841,0.8094372255973077,0.9740018586955732,5257,Host-associated:Human:Digestive system
ERR5916852,0.7138274191435379,0.8596195806849445,2252,Host-associated:Mammals:Gastrointestinal tract
ERR5916860,0.76275992438549,0.8518701598286373,1519,Host-associated:Mammals:Gastrointestinal tract
ERR5916864,0.7417565673186198,0.8671671960727693,2328,Host-associated:Mammals:Gastrointestinal tract
ERR5916867,0.804413360665549,0.8780821917808219,1292,Host-associated:Mammals:Gastrointestinal tract
ERR5916870,0.7702356345596773,0.8765696784073507,1750,Host-associated:Mammals:Gastrointestinal tract
ERR5917005,0.6957944962272407,0.8594884930040523,2627,Host-associated:Mammals:Gastrointestinal tract
ERR5917013,0.7517269076304189,0.8504441138013437,1807,Host-associated:Mammals:Gastrointestinal tract
ERR5917017,0.7264223672712863,0.8651391025907598,2693,Host-associated:Mammals:Gastrointestinal tract
ERR5917020,0.8015873015871974,0.882368703108253,1434,Host-associated:Mammals:Gastrointestinal tract
ERR5917023,0.7634881247782743,0.8797158933677705,2022,Host-associated:Mammals:Gastrointestinal tract
ERR594302,0.3898076611039004,0.597446506988017,84371,Environmental:Aquatic:Marine
ERR594306,0.4436402983434743,0.6639240451976385,60180,Environmental:Aquatic:Marine
ERR594314,0.3955079079767558,0.3997473779742923,38676,Environmental:Aquatic:Marine
ERR594327,0.3407757310272857,0.3663759158650251,21045,Environmental:Aquatic:Marine
ERR594393,0.3148936170209496,0.3245792187807995,23453,Environmental:Aquatic:Marine
ERR594409,0.4463027846613492,0.3495946287455006,14332,Environmental:Aquatic:Marine
ERR5947604,0.7528924921878883,0.9602817004597324,4317,Host-associated:Human:Digestive system
ERR5947809,0.777097799223027,0.9645639126548332,4019,Host-associated:Human:Digestive system
ERR5948177,0.8886585365852951,0.9530537224854954,831,Host-associated:Human:Digestive system
ERR5954372,0.3872119259192415,0.4682330033565757,45650,Environmental:Aquatic:Freshwater
ERR5954399,0.4303818925685163,0.4857089153717068,49837,Environmental:Aquatic:Freshwater
ERR5954416,0.4109826360396307,0.4679490551590711,47110,Environmental:Aquatic:Freshwater
ERR5954423,0.4490236908703405,0.6255701906025897,39231,Environmental:Aquatic:Freshwater
ERR5954425,0.4191995333598741,0.4477164508180016,36252,Environmental:Aquatic:Freshwater
ERR5954451,0.430223324257222,0.5210424158825558,38567,Environmental:Aquatic:Freshwater
ERR5954456,0.4176951619932365,0.5303848558922176,36076,Environmental:Aquatic:Freshwater
ERR5954473,0.3851369199607933,0.4618752095132236,36544,Environmental:Aquatic:Freshwater
ERR5954489,0.3874231387757729,0.5059766515879508,34834,Environmental:Aquatic:Freshwater
ERR598947,0.3870799676785209,0.6034213187513634,76099,Environmental:Aquatic:Marine
ERR599020,0.41352271352038,0.6125102478698863,86943,Environmental:Aquatic:Marine
